2026-05-17 00:00:56 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/aebcf.html
2026-05-17 01:02:22 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'canon продаю объектив eos canon 24-70 4t l серии, малопользованый'
2026-05-17 01:02:22 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-05-17 01:02:22 | INFO     | ss_crawler | [lens_scraper] Detected focal: 24mm-70mm (from_model=True)
2026-05-17 01:02:22 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'eos modelis: canon продаю объектив eos canon 24-70 4t l сери...'
2026-05-17 01:02:22 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 24-70mm F4L IS USM score=1.35
2026-05-17 01:02:22 | INFO     | ss_crawler | [lens_scraper] Matched [acfjg]: Canon_24-70mm_F4L_IS_USM (100% confidence)
2026-05-17 01:02:22 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/fopom.html
2026-05-17 01:02:24 | INFO     | ss_crawler | [lens_scraper] Filtered [fopom]: filtered_jauns
2026-05-17 01:02:24 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/bgookb.html
2026-05-17 01:02:27 | INFO     | ss_crawler | [lens_scraper] Filtered [bgookb]: filtered_jauns
2026-05-17 01:02:27 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/pdnbl.html
2026-05-17 01:02:30 | INFO     | ss_crawler | [lens_scraper] Filtered [pdnbl]: filtered_jauns
2026-05-17 01:02:30 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/mcbcb.html
2026-05-17 01:02:32 | INFO     | ss_crawler | [lens_scraper] Filtered [mcbcb]: filtered_nikon
2026-05-17 01:02:32 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/fncgj.html
2026-05-17 01:02:34 | INFO     | ss_crawler | [lens_scraper] Filtered [fncgj]: filtered_nikon
2026-05-17 01:02:34 | INFO     | ss_crawler | [lens_scraper] No more pages to scrape
2026-05-17 01:02:34 | INFO     | ss_crawler | [lens_scraper] Category scrape complete. Total listings: 22
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ aalgl: New
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ⏸️ aalgl: Unchanged
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ⏸️ aalgl: Unchanged
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ loolb: New
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ bgpjfj: New
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ fljof: New
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ begohe: New
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ gobcn: New
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ gcxci: New
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ lphdk: New
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ lpcjf: New
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ jpdce: New
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ aabgf: New
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ abdpe: New
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ gcmeb: New
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ flxmi: New
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ egicb: New
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ bhnnxk: New
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ bigokg: New
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ fgimf: New
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ hcdof: New
2026-05-17 01:02:34 | INFO     | ss_crawler | [repository] ✨ acfjg: New
2026-05-17 01:02:41 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-17 01:03:03 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-17 01:03:03 | ERROR    | ss_crawler | [database] Database transaction failed: 'charmap' codec can't encode characters in position 71-76: character maps to <undefined>
2026-05-17 01:03:15 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-17 01:04:31 | INFO     | ss_crawler | [lens_scraper] Initializing Lens scraper...
2026-05-17 01:04:31 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-17 01:04:31 | INFO     | ss_crawler | [lens_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-17 01:04:31 | INFO     | ss_crawler | [lens_scraper] Loaded 481 lens references
2026-05-17 01:04:31 | INFO     | ss_crawler | [lens_scraper] Starting lens category scrape: https://www.ss.com/lv/electronics/photo-optics/objectives/
2026-05-17 01:04:31 | INFO     | ss_crawler | [lens_scraper] Fetching page 1: https://www.ss.com/lv/electronics/photo-optics/objectives/
2026-05-17 01:04:31 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/lv/electronics/photo-optics/objectives/
2026-05-17 01:04:34 | INFO     | ss_crawler | [lens_scraper] Found 32 listings on page 1
2026-05-17 01:04:34 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/aalgl.html
2026-05-17 01:04:36 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'ef 85mm 1, 8f'
2026-05-17 01:04:36 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-05-17 01:04:36 | INFO     | ss_crawler | [lens_scraper] Detected focal: 85mm (from_model=True)
2026-05-17 01:04:36 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: ef 85mm 1, 8f...'
2026-05-17 01:04:36 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 85mm F1.4L IS USM score=1.35
2026-05-17 01:04:36 | INFO     | ss_crawler | [lens_scraper] Matched [aalgl]: Canon_85mm_F1.4L_IS_USM (100% confidence)
2026-05-17 01:04:36 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/aalgl.html
2026-05-17 01:04:39 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'ef 85mm 1, 8f'
2026-05-17 01:04:39 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-05-17 01:04:39 | INFO     | ss_crawler | [lens_scraper] Detected focal: 85mm (from_model=True)
2026-05-17 01:04:39 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: ef 85mm 1, 8f...'
2026-05-17 01:04:39 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 85mm F1.4L IS USM score=1.35
2026-05-17 01:04:39 | INFO     | ss_crawler | [lens_scraper] Matched [aalgl]: Canon_85mm_F1.4L_IS_USM (100% confidence)
2026-05-17 01:04:39 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/aalgl.html
2026-05-17 01:04:42 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'ef 85mm 1, 8f'
2026-05-17 01:04:42 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-05-17 01:04:42 | INFO     | ss_crawler | [lens_scraper] Detected focal: 85mm (from_model=True)
2026-05-17 01:04:42 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: ef 85mm 1, 8f...'
2026-05-17 01:04:42 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 85mm F1.4L IS USM score=1.35
2026-05-17 01:04:42 | INFO     | ss_crawler | [lens_scraper] Matched [aalgl]: Canon_85mm_F1.4L_IS_USM (100% confidence)
2026-05-17 01:04:42 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/loolb.html
2026-05-17 01:04:45 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'ef 24-105/4'
2026-05-17 01:04:45 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-05-17 01:04:45 | INFO     | ss_crawler | [lens_scraper] Detected focal: 24mm-105mm (from_model=True)
2026-05-17 01:04:45 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: ef 24-105/4...'
2026-05-17 01:04:45 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 24-105mm F3.5-5.6 IS STM score=1.35
2026-05-17 01:04:45 | INFO     | ss_crawler | [lens_scraper] Matched [loolb]: Canon_24-105mm_F3.5-5.6_IS_STM (100% confidence)
2026-05-17 01:04:45 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/bgpjfj.html
2026-05-17 01:04:47 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '24-70mm f/2.8'
2026-05-17 01:04:47 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-05-17 01:04:47 | INFO     | ss_crawler | [lens_scraper] Detected focal: 24mm-70mm (from_model=True)
2026-05-17 01:04:47 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'sigma modelis: 24-70mm f/2.8...'
2026-05-17 01:04:47 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 24-70mm F2.8 DG OS HSM Art score=1.50
2026-05-17 01:04:47 | INFO     | ss_crawler | [lens_scraper] Matched [bgpjfj]: Sigma_24-70mm_F2.8_DG_OS_HSM_Art (100% confidence)
2026-05-17 01:04:47 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/fljof.html
2026-05-17 01:04:49 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '24-70 ll'
2026-05-17 01:04:49 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-05-17 01:04:49 | INFO     | ss_crawler | [lens_scraper] Detected focal: 24mm-70mm (from_model=True)
2026-05-17 01:04:49 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: 24-70 ll...'
2026-05-17 01:04:49 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 24-70mm F2.8L II USM score=1.45
2026-05-17 01:04:49 | INFO     | ss_crawler | [lens_scraper] Matched [fljof]: Canon_24-70mm_F2.8L_II_USM (100% confidence)
2026-05-17 01:04:49 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/begohe.html
2026-05-17 01:04:51 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '16-28 f2.8'
2026-05-17 01:04:51 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-05-17 01:04:51 | INFO     | ss_crawler | [lens_scraper] Detected focal: 16mm-28mm (from_model=True)
2026-05-17 01:04:51 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'sigma modelis: 16-28 f2.8...'
2026-05-17 01:04:51 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: Sigma 16-28mm F2.8 DG DN | Contemporary score=1.50
2026-05-17 01:04:51 | INFO     | ss_crawler | [lens_scraper] Matched [begohe]: Sigma_Sigma_16-28mm_F2.8_DG_DN_|_Contemporary (100% confidence)
2026-05-17 01:04:51 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/fmehe.html
2026-05-17 01:04:54 | INFO     | ss_crawler | [lens_scraper] Filtered [fmehe]: filtered_nikon
2026-05-17 01:04:54 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/gobcn.html
2026-05-17 01:04:56 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'lumix 20mm'
2026-05-17 01:04:56 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-05-17 01:04:56 | INFO     | ss_crawler | [lens_scraper] Detected focal: 20mm (from_model=True)
2026-05-17 01:04:56 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'panasonic modelis: lumix 20mm...'
2026-05-17 01:04:56 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 20mm F2.8 USM score=0.85
2026-05-17 01:04:56 | INFO     | ss_crawler | [lens_scraper] Matched [gobcn]: Canon_20mm_F2.8_USM (85% confidence)
2026-05-17 01:04:56 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/gcxci.html
2026-05-17 01:04:58 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '75mm 1.5'
2026-05-17 01:04:58 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-05-17 01:04:58 | INFO     | ss_crawler | [lens_scraper] Detected focal: 75mm (from_model=True)
2026-05-17 01:04:58 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'ttartisan modelis: 75mm 1.5...'
2026-05-17 01:04:58 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: Sony E 10-18mm F4 OSS score=0.70
2026-05-17 01:04:58 | INFO     | ss_crawler | [lens_scraper] Matched [gcxci]: Sony_Sony_E_10-18mm_F4_OSS (70% confidence)
2026-05-17 01:04:58 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/lphdk.html
2026-05-17 01:05:01 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '24 f/ 2, 8 stm'
2026-05-17 01:05:01 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF-S
2026-05-17 01:05:01 | INFO     | ss_crawler | [lens_scraper] Detected focal: 24mm (from_model=True)
2026-05-17 01:05:01 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: 24 f/ 2, 8 stm...'
2026-05-17 01:05:01 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 24mm F2.8 STM score=1.60
2026-05-17 01:05:01 | INFO     | ss_crawler | [lens_scraper] Matched [lphdk]: Canon_24mm_F2.8_STM (100% confidence)
2026-05-17 01:05:01 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/lpcjf.html
2026-05-17 01:05:04 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'fe 24-70mm'
2026-05-17 01:05:04 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-05-17 01:05:04 | INFO     | ss_crawler | [lens_scraper] Detected focal: 24mm-70mm (from_model=True)
2026-05-17 01:05:04 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'sony modelis: fe 24-70mm...'
2026-05-17 01:05:04 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: Sony FE 24-70mm F2.8 GM II score=1.45
2026-05-17 01:05:04 | INFO     | ss_crawler | [lens_scraper] Matched [lpcjf]: Sony_Sony_FE_24-70mm_F2.8_GM_II (100% confidence)
2026-05-17 01:05:04 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/jpdce.html
2026-05-17 01:05:07 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'fe 50mm f1.8'
2026-05-17 01:05:07 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-05-17 01:05:07 | INFO     | ss_crawler | [lens_scraper] Detected focal: 50mm (from_model=True)
2026-05-17 01:05:07 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'sony modelis: fe 50mm f1.8...'
2026-05-17 01:05:07 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: Sony E 50mm F1.8 OSS score=0.95
2026-05-17 01:05:07 | INFO     | ss_crawler | [lens_scraper] Matched [jpdce]: Sony_Sony_E_50mm_F1.8_OSS (95% confidence)
2026-05-17 01:05:07 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/eldbp.html
2026-05-17 01:05:09 | INFO     | ss_crawler | [lens_scraper] Filtered [eldbp]: filtered_jauns
2026-05-17 01:05:09 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/opxxp.html
2026-05-17 01:05:11 | INFO     | ss_crawler | [lens_scraper] Filtered [opxxp]: filtered_nikon
2026-05-17 01:05:11 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/aabgf.html
2026-05-17 01:05:13 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '24-105 mm, f4'
2026-05-17 01:05:13 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-05-17 01:05:13 | INFO     | ss_crawler | [lens_scraper] Detected focal: 24mm-105mm (from_model=True)
2026-05-17 01:05:13 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: 24-105 mm, f4...'
2026-05-17 01:05:13 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 24-105mm F4L IS USM score=1.40
2026-05-17 01:05:13 | INFO     | ss_crawler | [lens_scraper] Matched [aabgf]: Canon_24-105mm_F4L_IS_USM (100% confidence)
2026-05-17 01:05:13 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/abdpe.html
2026-05-17 01:05:16 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '50 mm f1, 4, ef'
2026-05-17 01:05:16 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-05-17 01:05:16 | INFO     | ss_crawler | [lens_scraper] Detected focal: 50mm (from_model=True)
2026-05-17 01:05:16 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: 50 mm f1, 4, ef...'
2026-05-17 01:05:16 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 50mm F1.4 USM score=1.40
2026-05-17 01:05:16 | INFO     | ss_crawler | [lens_scraper] Matched [abdpe]: Canon_50mm_F1.4_USM (100% confidence)
2026-05-17 01:05:16 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/gcmeb.html
2026-05-17 01:05:19 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '17-28'
2026-05-17 01:05:19 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-05-17 01:05:19 | INFO     | ss_crawler | [lens_scraper] Detected focal: 17mm-28mm (from_model=True)
2026-05-17 01:05:19 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'tamron modelis: 17-28...'
2026-05-17 01:05:19 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: Tamron 17-28mm F/2.8 Di III RXD score=0.80
2026-05-17 01:05:19 | INFO     | ss_crawler | [lens_scraper] Matched [gcmeb]: Tamron_Tamron_17-28mm_F_2.8_Di_III_RXD (80% confidence)
2026-05-17 01:05:19 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/flxmi.html
2026-05-17 01:05:20 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'sel30m35'
2026-05-17 01:05:20 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: E
2026-05-17 01:05:20 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: Sony E 30mm F3.5 Macro score=1.05
2026-05-17 01:05:20 | INFO     | ss_crawler | [lens_scraper] Matched [flxmi]: Sony_Sony_E_30mm_F3.5_Macro (100% confidence)
2026-05-17 01:05:20 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/egicb.html
2026-05-17 01:05:22 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '28-135mm'
2026-05-17 01:05:22 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-05-17 01:05:22 | INFO     | ss_crawler | [lens_scraper] Detected focal: 28mm-135mm (from_model=True)
2026-05-17 01:05:22 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'sigma modelis: 28-135mm...'
2026-05-17 01:05:22 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: Sony FE PZ 28-135mm F4 G OSS score=0.85
2026-05-17 01:05:22 | INFO     | ss_crawler | [lens_scraper] Matched [egicb]: Sony_Sony_FE_PZ_28-135mm_F4_G_OSS (85% confidence)
2026-05-17 01:05:22 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/mbcgc.html
2026-05-17 01:05:24 | INFO     | ss_crawler | [lens_scraper] Filtered [mbcgc]: filtered_nikon
2026-05-17 01:05:24 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/bhnnxk.html
2026-05-17 01:05:27 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'ef 24 1, 4lii'
2026-05-17 01:05:27 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-05-17 01:05:27 | INFO     | ss_crawler | [lens_scraper] Detected focal: 24mm (from_model=True)
2026-05-17 01:05:27 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: ef 24 1, 4lii...'
2026-05-17 01:05:27 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 24mm F1.4L II USM score=1.60
2026-05-17 01:05:27 | INFO     | ss_crawler | [lens_scraper] Matched [bhnnxk]: Canon_24mm_F1.4L_II_USM (100% confidence)
2026-05-17 01:05:27 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/bigokg.html
2026-05-17 01:05:30 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'ef 24-105 f4l'
2026-05-17 01:05:30 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF
2026-05-17 01:05:30 | INFO     | ss_crawler | [lens_scraper] Detected focal: 24mm-105mm (from_model=True)
2026-05-17 01:05:30 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: ef 24-105 f4l...'
2026-05-17 01:05:30 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 24-105mm F4L IS USM score=1.50
2026-05-17 01:05:30 | INFO     | ss_crawler | [lens_scraper] Matched [bigokg]: Canon_24-105mm_F4L_IS_USM (100% confidence)
2026-05-17 01:05:30 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/fgimf.html
2026-05-17 01:05:33 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '35mm f/2.8'
2026-05-17 01:05:33 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: EF-S
2026-05-17 01:05:33 | INFO     | ss_crawler | [lens_scraper] Detected focal: 35mm (from_model=True)
2026-05-17 01:05:33 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'canon modelis: 35mm f/2.8...'
2026-05-17 01:05:33 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 35mm F2.8 Macro IS STM score=1.50
2026-05-17 01:05:33 | INFO     | ss_crawler | [lens_scraper] Matched [fgimf]: Canon_35mm_F2.8_Macro_IS_STM (100% confidence)
2026-05-17 01:05:33 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/hcdof.html
2026-05-17 01:05:36 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: '10-20 mm'
2026-05-17 01:05:36 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-05-17 01:05:36 | INFO     | ss_crawler | [lens_scraper] Detected focal: 10mm-20mm (from_model=True)
2026-05-17 01:05:36 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'sigma modelis: 10-20 mm...'
2026-05-17 01:05:36 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 10-20mm F3.5 EX DC HSM score=1.25
2026-05-17 01:05:36 | INFO     | ss_crawler | [lens_scraper] Matched [hcdof]: Sigma_10-20mm_F3.5_EX_DC_HSM (100% confidence)
2026-05-17 01:05:36 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/mbddb.html
2026-05-17 01:05:38 | INFO     | ss_crawler | [lens_scraper] Filtered [mbddb]: filtered_nikon
2026-05-17 01:05:38 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/acfjg.html
2026-05-17 01:05:41 | INFO     | ss_crawler | [lens_scraper] MODEL EXTRACTED: 'canon продаю объектив eos canon 24-70 4t l серии, малопользованый'
2026-05-17 01:05:41 | INFO     | ss_crawler | [lens_scraper] MOUNT DETECT: None
2026-05-17 01:05:41 | INFO     | ss_crawler | [lens_scraper] Detected focal: 24mm-70mm (from_model=True)
2026-05-17 01:05:41 | INFO     | ss_crawler | [lens_scraper] Using TITLE ONLY for matching: 'eos modelis: canon продаю объектив eos canon 24-70 4t l сери...'
2026-05-17 01:05:41 | INFO     | ss_crawler | [lens_scraper] BEST MATCH: 24-70mm F4L IS USM score=1.35
2026-05-17 01:05:41 | INFO     | ss_crawler | [lens_scraper] Matched [acfjg]: Canon_24-70mm_F4L_IS_USM (100% confidence)
2026-05-17 01:05:41 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/fopom.html
2026-05-17 01:05:43 | INFO     | ss_crawler | [lens_scraper] Filtered [fopom]: filtered_jauns
2026-05-17 01:05:43 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/bgookb.html
2026-05-17 01:05:45 | INFO     | ss_crawler | [lens_scraper] Filtered [bgookb]: filtered_jauns
2026-05-17 01:05:45 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/pdnbl.html
2026-05-17 01:05:48 | INFO     | ss_crawler | [lens_scraper] Filtered [pdnbl]: filtered_jauns
2026-05-17 01:05:48 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/mcbcb.html
2026-05-17 01:05:50 | INFO     | ss_crawler | [lens_scraper] Filtered [mcbcb]: filtered_nikon
2026-05-17 01:05:50 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/photo-optics/objectives/fncgj.html
2026-05-17 01:05:53 | INFO     | ss_crawler | [lens_scraper] Filtered [fncgj]: filtered_nikon
2026-05-17 01:05:53 | INFO     | ss_crawler | [lens_scraper] No more pages to scrape
2026-05-17 01:05:53 | INFO     | ss_crawler | [lens_scraper] Category scrape complete. Total listings: 22
2026-05-17 01:05:53 | INFO     | ss_crawler | [repository] ⏸️ aalgl: Unchanged
2026-05-17 01:05:53 | INFO     | ss_crawler | [repository] ⏸️ aalgl: Unchanged
2026-05-17 01:05:53 | INFO     | ss_crawler | [repository] ⏸️ aalgl: Unchanged
2026-05-17 01:05:53 | INFO     | ss_crawler | [repository] ⏸️ loolb: Unchanged
2026-05-17 01:05:53 | INFO     | ss_crawler | [repository] ⏸️ bgpjfj: Unchanged
2026-05-17 01:05:53 | INFO     | ss_crawler | [repository] ⏸️ fljof: Unchanged
2026-05-17 01:05:53 | INFO     | ss_crawler | [repository] ⏸️ begohe: Unchanged
