2026-04-19 00:19:25 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-04-19 01:29:05 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Loaded 5320 CPU references
2026-04-19 01:29:05 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Initializing CPU scraper...
2026-04-19 01:29:05 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-04-19 01:29:05 | INFO     | ss_crawler | [cpu_matcher] [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-04-19 01:29:05 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Loaded 5320 CPU references
2026-04-19 01:29:05 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Single URL mode: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bxxipb.html
2026-04-19 01:29:05 | INFO     | ss_crawler | [crawler] [crawler] Fetching single CPU listing: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bxxipb.html
2026-04-19 01:29:07 | INFO     | ss_crawler | [repository] [repository] New listing created: bxxipb
2026-04-19 01:29:50 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Initializing CPU scraper...
2026-04-19 01:29:50 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-04-19 01:29:50 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-04-19 01:29:50 | INFO     | ss_crawler | [cpu_matcher] [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-04-19 01:29:50 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Loaded 5320 CPU references
2026-04-19 01:29:50 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Initializing CPU scraper...
2026-04-19 01:29:50 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-04-19 01:29:50 | INFO     | ss_crawler | [cpu_matcher] [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-04-19 01:29:50 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Loaded 5320 CPU references
2026-04-19 01:29:50 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Single URL mode: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/plcbd.html
2026-04-19 01:29:50 | INFO     | ss_crawler | [crawler] [crawler] Fetching single CPU listing: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/plcbd.html
2026-04-19 01:29:53 | INFO     | ss_crawler | [repository] [repository] New listing created: plcbd
2026-04-19 01:31:24 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-04-19 01:31:24 | INFO     | ss_crawler | [cpu_matcher] [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-04-19 01:31:48 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-04-19 01:31:48 | INFO     | ss_crawler | [cpu_matcher] [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-04-19 01:32:08 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-04-19 01:32:42 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-04-19 01:32:43 | INFO     | ss_crawler | [cpu_matcher] [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-04-19 01:32:50 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Initializing CPU scraper...
2026-04-19 01:32:50 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-04-19 01:32:50 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-04-19 01:32:50 | INFO     | ss_crawler | [cpu_matcher] [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-04-19 01:32:50 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Loaded 5320 CPU references
2026-04-19 01:32:50 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Initializing CPU scraper...
2026-04-19 01:32:50 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-04-19 01:32:50 | INFO     | ss_crawler | [cpu_matcher] [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-04-19 01:32:50 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Loaded 5320 CPU references
2026-04-19 01:32:50 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Single URL mode: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/plcbd.html
2026-04-19 01:32:50 | INFO     | ss_crawler | [crawler] [crawler] Fetching single CPU listing: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/plcbd.html
2026-04-19 01:34:02 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Initializing CPU scraper...
2026-04-19 01:34:02 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-04-19 01:34:02 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-04-19 01:34:02 | INFO     | ss_crawler | [cpu_matcher] [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-04-19 01:34:02 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Loaded 5320 CPU references
2026-04-19 01:34:02 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Initializing CPU scraper...
2026-04-19 01:34:02 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-04-19 01:34:02 | INFO     | ss_crawler | [cpu_matcher] [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-04-19 01:34:02 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Loaded 5320 CPU references
2026-04-19 01:34:02 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Single URL mode: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bclono.html
2026-04-19 01:34:02 | INFO     | ss_crawler | [crawler] [crawler] Fetching single CPU listing: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bclono.html
2026-04-19 01:34:05 | INFO     | ss_crawler | [repository] [repository] New listing created: bclono
2026-04-19 01:34:35 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Initializing CPU scraper...
2026-04-19 01:34:35 | INFO     | ss_crawler | [database] [database] Database connected: localhost:5433/ss_market
2026-04-19 01:34:35 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-04-19 01:34:35 | INFO     | ss_crawler | [cpu_matcher] [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-04-19 01:34:35 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Loaded 5320 CPU references
2026-04-19 01:34:35 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] CPU scrape run started: ID 8
2026-04-19 01:34:35 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Fetching CPU category: https://www.ss.com/lv/electronics/computers/completing-pc/cpu/
2026-04-19 01:34:35 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU category page: https://www.ss.com/lv/electronics/computers/completing-pc/cpu/
2026-04-19 01:34:38 | INFO     | ss_crawler | [cpu_parser] [cpu_parser] Found 30 listings on page
2026-04-19 01:34:38 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Found 30 CPU listings to process
2026-04-19 01:34:38 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 1/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/klcci.html
2026-04-19 01:34:41 | INFO     | ss_crawler | [repository] [repository] New listing created: klcci
2026-04-19 01:34:41 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:34:41 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 2/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/boonbo.html
2026-04-19 01:34:44 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-04-19 01:34:44 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 3/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/fekmo.html
2026-04-19 01:34:46 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-04-19 01:34:46 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 4/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bopgon.html
2026-04-19 01:34:49 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-04-19 01:34:49 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 5/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/boonbc.html
2026-04-19 01:34:52 | INFO     | ss_crawler | [repository] [repository] New listing created: boonbc
2026-04-19 01:34:52 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNMATCHED: No CPU match found
2026-04-19 01:34:52 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 6/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/mcjfd.html
2026-04-19 01:34:55 | INFO     | ss_crawler | [repository] [repository] New listing created: mcjfd
2026-04-19 01:34:55 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:34:55 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 7/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/olhle.html
2026-04-19 01:34:58 | INFO     | ss_crawler | [repository] [repository] New listing created: olhle
2026-04-19 01:34:58 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:34:58 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 8/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/mjflp.html
2026-04-19 01:35:00 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-04-19 01:35:00 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 9/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/dclij.html
2026-04-19 01:35:03 | INFO     | ss_crawler | [repository] [repository] New listing created: dclij
2026-04-19 01:35:03 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:03 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 10/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/lnmin.html
2026-04-19 01:35:05 | INFO     | ss_crawler | [repository] [repository] New listing created: lnmin
2026-04-19 01:35:05 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:05 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 11/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/pmoec.html
2026-04-19 01:35:09 | INFO     | ss_crawler | [repository] [repository] New listing created: pmoec
2026-04-19 01:35:09 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:09 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 12/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/fiome.html
2026-04-19 01:35:11 | INFO     | ss_crawler | [repository] [repository] New listing created: fiome
2026-04-19 01:35:11 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:11 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 13/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bopdgg.html
2026-04-19 01:35:15 | INFO     | ss_crawler | [repository] [repository] New listing created: bopdgg
2026-04-19 01:35:15 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:15 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 14/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bopdbf.html
2026-04-19 01:35:17 | INFO     | ss_crawler | [repository] [repository] New listing created: bopdbf
2026-04-19 01:35:17 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:17 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 15/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bopfhd.html
2026-04-19 01:35:19 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-04-19 01:35:19 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 16/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bophbb.html
2026-04-19 01:35:22 | INFO     | ss_crawler | [repository] [repository] New listing created: bophbb
2026-04-19 01:35:22 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:22 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 17/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/boonbn.html
2026-04-19 01:35:25 | INFO     | ss_crawler | [repository] [repository] New listing created: boonbn
2026-04-19 01:35:25 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:25 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 18/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bopfio.html
2026-04-19 01:35:29 | INFO     | ss_crawler | [repository] [repository] New listing created: bopfio
2026-04-19 01:35:29 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:29 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 19/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/fkdem.html
2026-04-19 01:35:31 | INFO     | ss_crawler | [repository] [repository] New listing created: fkdem
2026-04-19 01:35:31 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:31 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 20/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/hifej.html
2026-04-19 01:35:34 | INFO     | ss_crawler | [repository] [repository] New listing created: hifej
2026-04-19 01:35:34 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:34 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 21/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bjkek.html
2026-04-19 01:35:37 | INFO     | ss_crawler | [repository] [repository] New listing created: bjkek
2026-04-19 01:35:37 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:37 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 22/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/lpidm.html
2026-04-19 01:35:39 | INFO     | ss_crawler | [repository] [repository] New listing created: lpidm
2026-04-19 01:35:39 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:39 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 23/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/boofpk.html
2026-04-19 01:35:42 | INFO     | ss_crawler | [repository] [repository] New listing created: boofpk
2026-04-19 01:35:42 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:42 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 24/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/boopef.html
2026-04-19 01:35:46 | INFO     | ss_crawler | [repository] [repository] New listing created: boopef
2026-04-19 01:35:46 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:46 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 25/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/boopej.html
2026-04-19 01:35:47 | INFO     | ss_crawler | [repository] [repository] New listing created: boopej
2026-04-19 01:35:47 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:47 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 26/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/mbfhb.html
2026-04-19 01:35:49 | INFO     | ss_crawler | [repository] [repository] New listing created: mbfhb
2026-04-19 01:35:49 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:49 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 27/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/hjlpn.html
2026-04-19 01:35:52 | INFO     | ss_crawler | [repository] [repository] New listing created: hjlpn
2026-04-19 01:35:52 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:52 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 28/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/mjgde.html
2026-04-19 01:35:54 | INFO     | ss_crawler | [repository] [repository] New listing created: mjgde
2026-04-19 01:35:54 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:54 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 29/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/kojep.html
2026-04-19 01:35:57 | INFO     | ss_crawler | [repository] [repository] New listing created: kojep
2026-04-19 01:35:57 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:35:57 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 30/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/gfgom.html
2026-04-19 01:36:00 | INFO     | ss_crawler | [repository] [repository] New listing created: gfgom
2026-04-19 01:36:00 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:00 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Fetching CPU category: https://www.ss.com/lv/electronics/computers/completing-pc/cpu/page2.html
2026-04-19 01:36:00 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU category page: https://www.ss.com/lv/electronics/computers/completing-pc/cpu/page2.html
2026-04-19 01:36:02 | INFO     | ss_crawler | [cpu_parser] [cpu_parser] Found 30 listings on page
2026-04-19 01:36:02 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] Found 30 CPU listings to process
2026-04-19 01:36:02 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 1/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/lnxgx.html
2026-04-19 01:36:03 | INFO     | ss_crawler | [repository] [repository] New listing created: lnxgx
2026-04-19 01:36:03 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:03 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 2/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/lomkj.html
2026-04-19 01:36:05 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-04-19 01:36:05 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 3/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/fdbgn.html
2026-04-19 01:36:09 | INFO     | ss_crawler | [repository] [repository] New listing created: fdbgn
2026-04-19 01:36:09 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:09 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 4/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/gbeji.html
2026-04-19 01:36:12 | WARNING  | ss_crawler | [cpu_parser] [cpu_parser] No price found for https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/gbeji.html
2026-04-19 01:36:12 | INFO     | ss_crawler | [repository] [repository] New listing created: gbeji
2026-04-19 01:36:12 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:12 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 5/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/epjix.html
2026-04-19 01:36:15 | INFO     | ss_crawler | [repository] [repository] New listing created: epjix
2026-04-19 01:36:15 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:15 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 6/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bxxipb.html
2026-04-19 01:36:18 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNCHANGED: Processed: unchanged
2026-04-19 01:36:18 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 7/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bdxbjx.html
2026-04-19 01:36:20 | INFO     | ss_crawler | [repository] [repository] New listing created: bdxbjx
2026-04-19 01:36:20 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:20 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 8/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/pkpxk.html
2026-04-19 01:36:24 | INFO     | ss_crawler | [repository] [repository] New listing created: pkpxk
2026-04-19 01:36:24 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:24 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 9/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/fkbix.html
2026-04-19 01:36:26 | INFO     | ss_crawler | [repository] [repository] New listing created: fkbix
2026-04-19 01:36:26 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:26 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 10/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/pindo.html
2026-04-19 01:36:28 | INFO     | ss_crawler | [repository] [repository] New listing created: pindo
2026-04-19 01:36:28 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:28 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 11/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/pjlnl.html
2026-04-19 01:36:31 | INFO     | ss_crawler | [repository] [repository] New listing created: pjlnl
2026-04-19 01:36:31 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:31 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 12/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/dgkgf.html
2026-04-19 01:36:34 | INFO     | ss_crawler | [repository] [repository] New listing created: dgkgf
2026-04-19 01:36:34 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:34 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 13/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/logcg.html
2026-04-19 01:36:36 | INFO     | ss_crawler | [repository] [repository] New listing created: logcg
2026-04-19 01:36:36 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] UNMATCHED: No CPU match found
2026-04-19 01:36:36 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 14/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/pileb.html
2026-04-19 01:36:38 | INFO     | ss_crawler | [repository] [repository] New listing created: pileb
2026-04-19 01:36:38 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:38 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 15/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/plnkm.html
2026-04-19 01:36:40 | INFO     | ss_crawler | [repository] [repository] New listing created: plnkm
2026-04-19 01:36:40 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:40 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 16/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/blhdg.html
2026-04-19 01:36:42 | INFO     | ss_crawler | [repository] [repository] New listing created: blhdg
2026-04-19 01:36:42 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:42 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 17/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/hgbnd.html
2026-04-19 01:36:45 | INFO     | ss_crawler | [repository] [repository] New listing created: hgbnd
2026-04-19 01:36:45 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:45 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 18/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/mlhee.html
2026-04-19 01:36:48 | INFO     | ss_crawler | [repository] [repository] New listing created: mlhee
2026-04-19 01:36:48 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:48 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 19/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/pmfbx.html
2026-04-19 01:36:50 | INFO     | ss_crawler | [repository] [repository] New listing created: pmfbx
2026-04-19 01:36:50 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:50 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 20/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/fcgbf.html
2026-04-19 01:36:52 | INFO     | ss_crawler | [repository] [repository] New listing created: fcgbf
2026-04-19 01:36:52 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:52 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 21/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/nbbkn.html
2026-04-19 01:36:55 | INFO     | ss_crawler | [repository] [repository] New listing created: nbbkn
2026-04-19 01:36:55 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:55 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 22/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/bopgmk.html
2026-04-19 01:36:58 | INFO     | ss_crawler | [repository] [repository] New listing created: bopgmk
2026-04-19 01:36:58 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
2026-04-19 01:36:58 | INFO     | ss_crawler | [crawler] [crawler] Fetching CPU listing 23/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/cpu/ppkkp.html
2026-04-19 01:37:01 | INFO     | ss_crawler | [repository] [repository] New listing created: ppkkp
2026-04-19 01:37:01 | INFO     | ss_crawler | [cpu_scraper] [cpu_scraper] NEW: Processed: new
