2026-05-13 07:34:39 | INFO     | ss_crawler | [cpu_scraper] Initializing CPU scraper...
2026-05-13 21:37:27 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:37:27 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 22: False
2026-05-13 21:37:27 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:37:27 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 22: False
2026-05-13 21:37:27 | INFO     | ss_crawler | [monitor_scraper] MATCH: Elo 1502L Full-HD at 85%
2026-05-13 21:37:27 | INFO     | ss_crawler | [monitor_scraper] Matched bkjhng: Elo 1502L Full-HD (85% confidence)
2026-05-13 21:37:27 | INFO     | ss_crawler | [monitor_scraper] ⏸️ bkjhng: Unchanged
2026-05-13 21:37:27 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/monitors/elxpf.html
2026-05-13 21:37:29 | INFO     | ss_crawler | [monitor_scraper] Search text: 'SS.COM Datori un orgtehnika - Monitori, Cena 10 €. LG Flatron L1930B. Модель середины 2000-ых. (D-Sub). Экран цвета - Sludinājumi LG Flatron L1930B. Модель середины 2000-ых. В рабочем состоянии, использовался мало. Экран не выгоревший, цвета яркие, насыщенные. Подключение: DVI, VGA (D-Sub). Подставка регулируется по высоте и углам наклона и поворота. В верхней части корпус немного оплавлен настольной лампой - вид на фото. На работу это не влияет. Marka: Lg Flatron l1930b Izmērs: 19" Tips: LCD Stāvoklis: lietota Cena: 10 €'
2026-05-13 21:37:29 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:37:29 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 19: True
2026-05-13 21:37:29 | INFO     | ss_crawler | [monitor_scraper]   +Size match: +15%
2026-05-13 21:37:29 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:37:29 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 19: True
2026-05-13 21:37:29 | INFO     | ss_crawler | [monitor_scraper]   +Size match: +15%
2026-05-13 21:37:29 | INFO     | ss_crawler | [monitor_scraper] MATCH: LG Flatron L1920B (S-IPS) at 85%
2026-05-13 21:37:29 | INFO     | ss_crawler | [monitor_scraper] Matched elxpf: LG Flatron L1920B (S-IPS) (85% confidence)
2026-05-13 21:37:29 | INFO     | ss_crawler | [monitor_scraper] ✨ elxpf: New
2026-05-13 21:37:29 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/monitors/elxpf.html
2026-05-13 21:37:32 | INFO     | ss_crawler | [monitor_scraper] Search text: 'SS.COM Datori un orgtehnika - Monitori, Cena 10 €. LG Flatron L1930B. Модель середины 2000-ых. (D-Sub). Экран цвета - Sludinājumi LG Flatron L1930B. Модель середины 2000-ых. В рабочем состоянии, использовался мало. Экран не выгоревший, цвета яркие, насыщенные. Подключение: DVI, VGA (D-Sub). Подставка регулируется по высоте и углам наклона и поворота. В верхней части корпус немного оплавлен настольной лампой - вид на фото. На работу это не влияет. Marka: Lg Flatron l1930b Izmērs: 19" Tips: LCD Stāvoklis: lietota Cena: 10 €'
2026-05-13 21:37:32 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:37:32 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 19: True
2026-05-13 21:37:32 | INFO     | ss_crawler | [monitor_scraper]   +Size match: +15%
2026-05-13 21:37:32 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:37:32 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 19: True
2026-05-13 21:37:32 | INFO     | ss_crawler | [monitor_scraper]   +Size match: +15%
2026-05-13 21:37:32 | INFO     | ss_crawler | [monitor_scraper] MATCH: LG Flatron L1920B (S-IPS) at 85%
2026-05-13 21:37:32 | INFO     | ss_crawler | [monitor_scraper] Matched elxpf: LG Flatron L1920B (S-IPS) (85% confidence)
2026-05-13 21:37:32 | INFO     | ss_crawler | [monitor_scraper] ⏸️ elxpf: Unchanged
2026-05-13 21:37:32 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/monitors/biomdf.html
2026-05-13 21:37:35 | INFO     | ss_crawler | [monitor_scraper] Search text: 'SS.COM Datori un orgtehnika - Monitori, Cena 165 €. Veikals. Dell Ultrasharp U2422He 23.8'' 1.4-in 1000:1 VESA mm HDMI - Sludinājumi Veikals. Dell Ultrasharp U2422He 23.8" Ips 16:9 Monitors Ekrāna izšķirtspēja - 1920 x 1080 Malu attiecība - 16:9 Ekrāna frekvence - 60Hz Reakcijas laiks - 5 ms Monitora tips - W-LED Horizontālais skata leņķis - 178 gr. Vertikālais skata leņķis - 178 gr. Kontrasts - 1000:1 VESA sienas stiprinājums - 100 x 100 mm HDMI - Ir DisplayPort 1.4-out - Ir DisplayPort 1.4-in - Ir USB 3.0 - 4x USB Type-C (Upstream, 90W) USB Type-C (Downstream 15W) LAN-RJ45 - Ir Low blue light - Ir Lietots, Garantija - 12 men. Cena ar 21% PVN Piegade pa visu Latviju Adrese: Bikernieku iela 17A, Riga, LV-1039 Marka: Dell U2422He Izmērs: 24" Tips: LED Stāvoklis: lietota Cena: 165 €'
2026-05-13 21:37:35 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:37:35 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 23.8: False
2026-05-13 21:37:35 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:37:35 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 23.8: False
2026-05-13 21:37:35 | INFO     | ss_crawler | [monitor_scraper] MATCH: Dell U2422H (ohne Standfuss) at 85%
2026-05-13 21:37:35 | INFO     | ss_crawler | [monitor_scraper] Matched biomdf: Dell U2422H (ohne Standfuss) (85% confidence)
2026-05-13 21:37:35 | INFO     | ss_crawler | [monitor_scraper] ✨ biomdf: New
2026-05-13 21:37:35 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/monitors/biomdf.html
2026-05-13 21:37:39 | INFO     | ss_crawler | [monitor_scraper] Search text: 'SS.COM Datori un orgtehnika - Monitori, Cena 165 €. Veikals. Dell Ultrasharp U2422He 23.8'' 1.4-in 1000:1 VESA mm HDMI - Sludinājumi Veikals. Dell Ultrasharp U2422He 23.8" Ips 16:9 Monitors Ekrāna izšķirtspēja - 1920 x 1080 Malu attiecība - 16:9 Ekrāna frekvence - 60Hz Reakcijas laiks - 5 ms Monitora tips - W-LED Horizontālais skata leņķis - 178 gr. Vertikālais skata leņķis - 178 gr. Kontrasts - 1000:1 VESA sienas stiprinājums - 100 x 100 mm HDMI - Ir DisplayPort 1.4-out - Ir DisplayPort 1.4-in - Ir USB 3.0 - 4x USB Type-C (Upstream, 90W) USB Type-C (Downstream 15W) LAN-RJ45 - Ir Low blue light - Ir Lietots, Garantija - 12 men. Cena ar 21% PVN Piegade pa visu Latviju Adrese: Bikernieku iela 17A, Riga, LV-1039 Marka: Dell U2422He Izmērs: 24" Tips: LED Stāvoklis: lietota Cena: 165 €'
2026-05-13 21:37:39 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:37:39 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 23.8: False
2026-05-13 21:37:39 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:37:39 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 23.8: False
2026-05-13 21:37:39 | INFO     | ss_crawler | [monitor_scraper] MATCH: Dell U2422H (ohne Standfuss) at 85%
2026-05-13 21:37:39 | INFO     | ss_crawler | [monitor_scraper] Matched biomdf: Dell U2422H (ohne Standfuss) (85% confidence)
2026-05-13 21:37:39 | INFO     | ss_crawler | [monitor_scraper] ⏸️ biomdf: Unchanged
2026-05-13 21:37:39 | INFO     | ss_crawler | [monitor_scraper] No more pages
2026-05-13 21:37:39 | INFO     | ss_crawler | [monitor_scraper] Monitor scraping complete. Stats: {'processed': 60, 'new': 26, 'updated': 0, 'unchanged': 26, 'failed': 8, 'matched': 42}
2026-05-13 21:53:28 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-13 21:53:58 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/lv/electronics/computers/monitors/
2026-05-13 21:55:36 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/lv/electronics/computers/monitors/
2026-05-13 21:55:53 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/lv/electronics/computers/monitors/
2026-05-13 21:56:51 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/lv/electronics/computers/monitors/
2026-05-13 21:58:02 | INFO     | ss_crawler | [monitor_scraper] Initializing Monitor scraper...
2026-05-13 21:58:02 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-13 21:58:02 | INFO     | ss_crawler | [monitor_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-13 21:58:02 | INFO     | ss_crawler | [monitor_scraper] MonitorMatcher initialized with 20272 monitors
2026-05-13 21:58:02 | INFO     | ss_crawler | [monitor_scraper] Loaded 20272 monitor references
2026-05-13 21:58:02 | INFO     | ss_crawler | [monitor_scraper] Starting Monitor scraper from https://www.ss.com/lv/electronics/computers/monitors/
2026-05-13 21:58:02 | INFO     | ss_crawler | [monitor_scraper] Fetching page 1: https://www.ss.com/lv/electronics/computers/monitors/
2026-05-13 21:58:02 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/lv/electronics/computers/monitors/
2026-05-13 21:58:04 | INFO     | ss_crawler | [monitor_scraper] Found 60 listings on page 1, 60 new
2026-05-13 21:58:04 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/monitors/liolc.html
2026-05-13 21:58:06 | INFO     | ss_crawler | [monitor_scraper] Search text: 'SS.COM Datori un orgtehnika - Monitori, Cena 245 €. Veikals. HP Series 5 Pro 527pq 27'' 2560x1440 skata frekvence - Sludinājumi Veikals. HP Series 5 Pro 527pq 27" 2560x1440 Ips Qhd Renew Stavoklis - Jauns (Hp Factory Renew) Ekrāna izmers - 27" Ekrāna frekvence - 100 Hz Ekrāna izšķirtspēja - 2560x1440 (Quad HD) Ekrāna tehnoloģija - IPS Ekrāns - Anti-glare Reakcijas laiks - 5 ms Malu attiecība - 16:9 Horizontālais skata leņķis - 178 gr. Vertikālais skata leņķis - 178 gr. Kontrasts - 1000:1 Low blue light - Ir 1x HDMI 1x DisplayPort 4x USB-A 3.2 1x USB-B VESA stiprinājums - 100 x 100 mm Krasa - Peleka / Melna Garantija - 24 men. Garantija juridiskām personām - 12 men. Cena ar 21% PVN Piegade pa visu Latviju Adrese: Bikernieku iela 17A, LV-1039 Marka: Hp Pro 527pq Izmērs: 27" Tips: LED Stāvoklis: jaun. Cena: 245 €'
2026-05-13 21:58:06 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:06 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 27: False
2026-05-13 21:58:06 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:06 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 27: False
2026-05-13 21:58:06 | INFO     | ss_crawler | [monitor_scraper] MATCH: HP 527pq at 100%
2026-05-13 21:58:06 | INFO     | ss_crawler | [monitor_scraper] Matched liolc: HP 527pq (100% confidence)
2026-05-13 21:58:06 | INFO     | ss_crawler | [monitor_scraper] ✨ liolc: New
2026-05-13 21:58:06 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/monitors/liolc.html
2026-05-13 21:58:09 | INFO     | ss_crawler | [monitor_scraper] Search text: 'SS.COM Datori un orgtehnika - Monitori, Cena 245 €. Veikals. HP Series 5 Pro 527pq 27'' 2560x1440 skata frekvence - Sludinājumi Veikals. HP Series 5 Pro 527pq 27" 2560x1440 Ips Qhd Renew Stavoklis - Jauns (Hp Factory Renew) Ekrāna izmers - 27" Ekrāna frekvence - 100 Hz Ekrāna izšķirtspēja - 2560x1440 (Quad HD) Ekrāna tehnoloģija - IPS Ekrāns - Anti-glare Reakcijas laiks - 5 ms Malu attiecība - 16:9 Horizontālais skata leņķis - 178 gr. Vertikālais skata leņķis - 178 gr. Kontrasts - 1000:1 Low blue light - Ir 1x HDMI 1x DisplayPort 4x USB-A 3.2 1x USB-B VESA stiprinājums - 100 x 100 mm Krasa - Peleka / Melna Garantija - 24 men. Garantija juridiskām personām - 12 men. Cena ar 21% PVN Piegade pa visu Latviju Adrese: Bikernieku iela 17A, LV-1039 Marka: Hp Pro 527pq Izmērs: 27" Tips: LED Stāvoklis: jaun. Cena: 245 €'
2026-05-13 21:58:09 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:09 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 27: False
2026-05-13 21:58:09 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:09 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 27: False
2026-05-13 21:58:10 | INFO     | ss_crawler | [monitor_scraper] MATCH: HP 527pq at 100%
2026-05-13 21:58:10 | INFO     | ss_crawler | [monitor_scraper] Matched liolc: HP 527pq (100% confidence)
2026-05-13 21:58:10 | INFO     | ss_crawler | [monitor_scraper] ⏸️ liolc: Unchanged
2026-05-13 21:58:10 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/monitors/bjhdfb.html
2026-05-13 21:58:12 | INFO     | ss_crawler | [monitor_scraper] Search text: 'SS.COM Datori un orgtehnika - Monitori, Cena 30 €. LG Led 19''monitors - mazlietots ar barošanas bloku - Sludinājumi LG Led 19"monitors - mazlietots ar barošanas bloku Marka: Lg 19M38A Izmērs: 19" Tips: LED Stāvoklis: lietota Cena: 30 €'
2026-05-13 21:58:12 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:12 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 19: True
2026-05-13 21:58:12 | INFO     | ss_crawler | [monitor_scraper]   +Size match: +15%
2026-05-13 21:58:12 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:12 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 19: True
2026-05-13 21:58:12 | INFO     | ss_crawler | [monitor_scraper]   +Size match: +15%
2026-05-13 21:58:12 | INFO     | ss_crawler | [monitor_scraper] MATCH: LG 19M38A-B at 50%
2026-05-13 21:58:12 | INFO     | ss_crawler | [monitor_scraper] Low confidence for bjhdfb: LG 19M38A-B (50%) - below threshold
2026-05-13 21:58:12 | INFO     | ss_crawler | [monitor_scraper] ⏸️ bjhdfb: Unchanged
2026-05-13 21:58:12 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/monitors/bjhdfb.html
2026-05-13 21:58:15 | INFO     | ss_crawler | [monitor_scraper] Search text: 'SS.COM Datori un orgtehnika - Monitori, Cena 30 €. LG Led 19''monitors - mazlietots ar barošanas bloku - Sludinājumi LG Led 19"monitors - mazlietots ar barošanas bloku Marka: Lg 19M38A Izmērs: 19" Tips: LED Stāvoklis: lietota Cena: 30 €'
2026-05-13 21:58:15 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:15 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 19: True
2026-05-13 21:58:15 | INFO     | ss_crawler | [monitor_scraper]   +Size match: +15%
2026-05-13 21:58:15 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:15 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 19: True
2026-05-13 21:58:15 | INFO     | ss_crawler | [monitor_scraper]   +Size match: +15%
2026-05-13 21:58:15 | INFO     | ss_crawler | [monitor_scraper] MATCH: LG 19M38A-B at 50%
2026-05-13 21:58:15 | INFO     | ss_crawler | [monitor_scraper] Low confidence for bjhdfb: LG 19M38A-B (50%) - below threshold
2026-05-13 21:58:15 | INFO     | ss_crawler | [monitor_scraper] ⏸️ bjhdfb: Unchanged
2026-05-13 21:58:15 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/monitors/bjjcli.html
2026-05-13 21:58:18 | INFO     | ss_crawler | [monitor_scraper] Search text: 'SS.COM Datori un orgtehnika - Monitori, Cena 75 €. Jauns monitors, 27”, Hdmi, Vga pieslēgumi. Hdmi Atrodas vads. - Sludinājumi Jauns monitors, 27”, Hdmi, Vga pieslēgumi. Barošanas vads, Hdmi vads. Atrodas Ozolniekos. Marka: Philips 27E1N1100A Izmērs: 27" Tips: LED Stāvoklis: jaun. Cena: 75 €'
2026-05-13 21:58:18 | INFO     | ss_crawler | [monitor_scraper]   +Brand match: +25%
2026-05-13 21:58:18 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:18 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 27: False
2026-05-13 21:58:18 | INFO     | ss_crawler | [monitor_scraper]   +Brand match: +25%
2026-05-13 21:58:18 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:18 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 27: False
2026-05-13 21:58:18 | INFO     | ss_crawler | [monitor_scraper] MATCH: Philips 27E1N1100A at 85%
2026-05-13 21:58:18 | INFO     | ss_crawler | [monitor_scraper] Matched bjjcli: Philips 27E1N1100A (85% confidence)
2026-05-13 21:58:18 | INFO     | ss_crawler | [monitor_scraper] 💰 bjjcli: Updated
2026-05-13 21:58:18 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/monitors/bjjcli.html
2026-05-13 21:58:21 | INFO     | ss_crawler | [monitor_scraper] Search text: 'SS.COM Datori un orgtehnika - Monitori, Cena 75 €. Jauns monitors, 27”, Hdmi, Vga pieslēgumi. Hdmi Atrodas vads. - Sludinājumi Jauns monitors, 27”, Hdmi, Vga pieslēgumi. Barošanas vads, Hdmi vads. Atrodas Ozolniekos. Marka: Philips 27E1N1100A Izmērs: 27" Tips: LED Stāvoklis: jaun. Cena: 75 €'
2026-05-13 21:58:21 | INFO     | ss_crawler | [monitor_scraper]   +Brand match: +25%
2026-05-13 21:58:21 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:21 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 27: False
2026-05-13 21:58:21 | INFO     | ss_crawler | [monitor_scraper]   +Brand match: +25%
2026-05-13 21:58:21 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:21 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 27: False
2026-05-13 21:58:21 | INFO     | ss_crawler | [monitor_scraper] MATCH: Philips 27E1N1100A at 85%
2026-05-13 21:58:21 | INFO     | ss_crawler | [monitor_scraper] Matched bjjcli: Philips 27E1N1100A (85% confidence)
2026-05-13 21:58:21 | INFO     | ss_crawler | [monitor_scraper] 💰 bjjcli: Updated
2026-05-13 21:58:21 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/monitors/hxnid.html
2026-05-13 21:58:24 | INFO     | ss_crawler | [monitor_scraper] Search text: 'SS.COM Datori un orgtehnika - Monitori, Cena 10 €. Samsung Syncmaster sA300 Led 22'' Full 1920x1080 Hdmi - Sludinājumi Samsung Syncmaster sA300 Led 22" Full HD 1920x1080 Hdmi , vga Marka: Samsung Sa300 Izmērs: 22" Tips: LED Stāvoklis: lietota Cena: 10 €'
2026-05-13 21:58:25 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:25 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 22: False
2026-05-13 21:58:25 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:25 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 22: False
2026-05-13 21:58:25 | ERROR    | ss_crawler | [monitor_scraper] Error scraping listing hxnid: name 'listing_id' is not defined
2026-05-13 21:58:25 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/monitors/hxnid.html
2026-05-13 21:58:26 | INFO     | ss_crawler | [monitor_scraper] Search text: 'SS.COM Datori un orgtehnika - Monitori, Cena 10 €. Samsung Syncmaster sA300 Led 22'' Full 1920x1080 Hdmi - Sludinājumi Samsung Syncmaster sA300 Led 22" Full HD 1920x1080 Hdmi , vga Marka: Samsung Sa300 Izmērs: 22" Tips: LED Stāvoklis: lietota Cena: 10 €'
2026-05-13 21:58:26 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:26 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 22: False
2026-05-13 21:58:26 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:26 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 22: False
2026-05-13 21:58:26 | ERROR    | ss_crawler | [monitor_scraper] Error scraping listing hxnid: name 'listing_id' is not defined
2026-05-13 21:58:26 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/monitors/ldhxj.html
2026-05-13 21:58:30 | INFO     | ss_crawler | [monitor_scraper] Search text: 'SS.COM Datori un orgtehnika - Monitori, Cena 40 €. Продаю монитор Benq и подставку для izmērs (38x30). подставки - Sludinājumi Продаю монитор Benq и подставку для него в отличном состоянии. 21, 5 дюйма 1920x1080 Full HD размер подставки (размер 38/30). Pārdodu BENQ monitoru un statīvu lieliskā stāvoklī. 21, 5 collas 1920x1080 Full HD statīva izmērs (38x30). Marka: Benq Gw2280 Izmērs: 21" Tips: LED Stāvoklis: lietota Cena: 40 €'
2026-05-13 21:58:30 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:30 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 21: False
2026-05-13 21:58:30 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:30 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 21: False
2026-05-13 21:58:30 | INFO     | ss_crawler | [monitor_scraper] MATCH: BenQ GW2280 at 85%
2026-05-13 21:58:30 | INFO     | ss_crawler | [monitor_scraper] Matched ldhxj: BenQ GW2280 (85% confidence)
2026-05-13 21:58:30 | INFO     | ss_crawler | [monitor_scraper] ⏸️ ldhxj: Unchanged
2026-05-13 21:58:30 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/monitors/ldhxj.html
2026-05-13 21:58:33 | INFO     | ss_crawler | [monitor_scraper] Search text: 'SS.COM Datori un orgtehnika - Monitori, Cena 40 €. Продаю монитор Benq и подставку для izmērs (38x30). подставки - Sludinājumi Продаю монитор Benq и подставку для него в отличном состоянии. 21, 5 дюйма 1920x1080 Full HD размер подставки (размер 38/30). Pārdodu BENQ monitoru un statīvu lieliskā stāvoklī. 21, 5 collas 1920x1080 Full HD statīva izmērs (38x30). Marka: Benq Gw2280 Izmērs: 21" Tips: LED Stāvoklis: lietota Cena: 40 €'
2026-05-13 21:58:33 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:33 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 21: False
2026-05-13 21:58:33 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:33 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 21: False
2026-05-13 21:58:33 | INFO     | ss_crawler | [monitor_scraper] MATCH: BenQ GW2280 at 85%
2026-05-13 21:58:33 | INFO     | ss_crawler | [monitor_scraper] Matched ldhxj: BenQ GW2280 (85% confidence)
2026-05-13 21:58:33 | INFO     | ss_crawler | [monitor_scraper] ⏸️ ldhxj: Unchanged
2026-05-13 21:58:33 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/monitors/bfglcx.html
2026-05-13 21:58:35 | INFO     | ss_crawler | [monitor_scraper] Search text: 'SS.COM Datori un orgtehnika - Monitori, Cena 15 €. Datora monitoru labā darba kārtībā ar vadiem. elektrības pieslēguma - Sludinājumi Datora monitoru labā darba kārtībā ar elektrības un pieslēguma vadiem. Marka: Samsung Gh19Ls Izmērs: 19" Tips: LCD Stāvoklis: lietota Cena: 15 €'
2026-05-13 21:58:35 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:35 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 19: True
2026-05-13 21:58:35 | INFO     | ss_crawler | [monitor_scraper]   +Size match: +15%
2026-05-13 21:58:35 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:35 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 19: True
2026-05-13 21:58:35 | INFO     | ss_crawler | [monitor_scraper]   +Size match: +15%
2026-05-13 21:58:35 | ERROR    | ss_crawler | [monitor_scraper] Error scraping listing bfglcx: name 'listing_id' is not defined
2026-05-13 21:58:35 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/monitors/bfglcx.html
2026-05-13 21:58:38 | INFO     | ss_crawler | [monitor_scraper] Search text: 'SS.COM Datori un orgtehnika - Monitori, Cena 15 €. Datora monitoru labā darba kārtībā ar vadiem. elektrības pieslēguma - Sludinājumi Datora monitoru labā darba kārtībā ar elektrības un pieslēguma vadiem. Marka: Samsung Gh19Ls Izmērs: 19" Tips: LCD Stāvoklis: lietota Cena: 15 €'
2026-05-13 21:58:38 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:38 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 19: True
2026-05-13 21:58:38 | INFO     | ss_crawler | [monitor_scraper]   +Size match: +15%
2026-05-13 21:58:38 | INFO     | ss_crawler | [monitor_scraper]   Checking partial: 203v5l in text=False
2026-05-13 21:58:38 | INFO     | ss_crawler | [monitor_scraper]   Size check: 19 vs 19: True
2026-05-13 21:58:38 | INFO     | ss_crawler | [monitor_scraper]   +Size match: +15%
2026-05-13 21:58:38 | ERROR    | ss_crawler | [monitor_scraper] Error scraping listing bfglcx: name 'listing_id' is not defined
2026-05-13 21:58:38 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/monitors/blclfo.html
