2026-04-26 00:02:00 | INFO     | ss_crawler | [ssd_scraper] [ssd_scraper] Initializing SSD scraper...
2026-04-26 01:06:47 | INFO     | ss_crawler | [repository] [repository] New listing created: niick
2026-04-26 01:06:47 | INFO     | ss_crawler | [scraper] [scraper] ❓ UNMATCHED: No GPU match found
2026-04-26 01:06:47 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 10/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bjdxmb.html
2026-04-26 01:06:51 | INFO     | ss_crawler | [repository] [repository] New listing created: bjdxmb
2026-04-26 01:06:51 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:06:51 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 11/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bigmde.html
2026-04-26 01:06:53 | INFO     | ss_crawler | [repository] [repository] New listing created: bigmde
2026-04-26 01:06:53 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:06:53 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 12/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bijmep.html
2026-04-26 01:06:55 | INFO     | ss_crawler | [repository] [repository] New listing created: bijmep
2026-04-26 01:06:55 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:06:55 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 13/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/pdjhk.html
2026-04-26 01:06:57 | INFO     | ss_crawler | [repository] [repository] New listing created: pdjhk
2026-04-26 01:06:57 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:06:57 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 14/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/fdfml.html
2026-04-26 01:07:01 | INFO     | ss_crawler | [repository] [repository] New listing created: fdfml
2026-04-26 01:07:01 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:07:01 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 15/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/fjdej.html
2026-04-26 01:07:04 | INFO     | ss_crawler | [repository] [repository] New listing created: fjdej
2026-04-26 01:07:04 | INFO     | ss_crawler | [scraper] [scraper] ⚠️ LOW_CONFIDENCE: Match confidence 0.63 below threshold
2026-04-26 01:07:04 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 16/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bkmnlc.html
2026-04-26 01:07:07 | INFO     | ss_crawler | [repository] [repository] New listing created: bkmnlc
2026-04-26 01:07:07 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:07:07 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 17/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/fjdox.html
2026-04-26 01:07:10 | INFO     | ss_crawler | [repository] [repository] New listing created: fjdox
2026-04-26 01:07:10 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:07:10 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 18/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/blgiel.html
2026-04-26 01:07:14 | INFO     | ss_crawler | [repository] [repository] New listing created: blgiel
2026-04-26 01:07:14 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:07:14 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 19/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/ebcgn.html
2026-04-26 01:07:17 | INFO     | ss_crawler | [repository] [repository] New listing created: ebcgn
2026-04-26 01:07:17 | INFO     | ss_crawler | [scraper] [scraper] ⚠️ LOW_CONFIDENCE: Match confidence 0.42 below threshold
2026-04-26 01:07:17 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 20/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/ppmhc.html
2026-04-26 01:07:20 | INFO     | ss_crawler | [repository] [repository] New listing created: ppmhc
2026-04-26 01:07:20 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:07:20 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 21/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/nhefi.html
2026-04-26 01:07:23 | INFO     | ss_crawler | [repository] [repository] New listing created: nhefi
2026-04-26 01:07:23 | INFO     | ss_crawler | [scraper] [scraper] ⚠️ LOW_CONFIDENCE: Match confidence 0.55 below threshold
2026-04-26 01:07:23 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 22/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bkfomx.html
2026-04-26 01:07:26 | INFO     | ss_crawler | [repository] [repository] New listing created: bkfomx
2026-04-26 01:07:26 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:07:26 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 23/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/lpjic.html
2026-04-26 01:07:28 | INFO     | ss_crawler | [repository] [repository] New listing created: lpjic
2026-04-26 01:07:28 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:07:28 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 24/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bihlfm.html
2026-04-26 01:07:31 | INFO     | ss_crawler | [repository] [repository] New listing created: bihlfm
2026-04-26 01:07:31 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:07:31 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 25/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/blbeol.html
2026-04-26 01:07:33 | INFO     | ss_crawler | [repository] [repository] New listing created: blbeol
2026-04-26 01:07:33 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:07:33 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 26/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/fenki.html
2026-04-26 01:07:35 | INFO     | ss_crawler | [repository] [repository] New listing created: fenki
2026-04-26 01:07:35 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:07:35 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 27/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/lnkjl.html
2026-04-26 01:07:36 | INFO     | ss_crawler | [repository] [repository] New listing created: lnkjl
2026-04-26 01:07:36 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:07:36 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 28/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/adggp.html
2026-04-26 01:07:38 | INFO     | ss_crawler | [repository] [repository] New listing created: adggp
2026-04-26 01:07:38 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:07:38 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 29/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/ndokf.html
2026-04-26 01:07:40 | INFO     | ss_crawler | [repository] [repository] New listing created: ndokf
2026-04-26 01:07:40 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:07:40 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 30/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bkejlk.html
2026-04-26 01:07:43 | INFO     | ss_crawler | [repository] [repository] New listing created: bkejlk
2026-04-26 01:07:43 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:07:43 | INFO     | ss_crawler | [scraper] [scraper] 📄 Fetching category: https://www.ss.com/lv/electronics/computers/completing-pc/video/page4.html
2026-04-26 01:07:43 | INFO     | ss_crawler | [crawler] [crawler] Fetching category page: https://www.ss.com/lv/electronics/computers/completing-pc/video/page4.html
2026-04-26 01:07:45 | INFO     | ss_crawler | [parser] [parser] Found 30 listings on page
2026-04-26 01:07:45 | INFO     | ss_crawler | [scraper] [scraper] 🔍 Found 30 listings to process
2026-04-26 01:07:45 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 1/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/fcjgn.html
2026-04-26 01:07:48 | INFO     | ss_crawler | [repository] [repository] New listing created: fcjgn
2026-04-26 01:07:48 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:07:48 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 2/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/biohcc.html
2026-04-26 01:07:51 | INFO     | ss_crawler | [repository] [repository] New listing created: biohcc
2026-04-26 01:07:51 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:07:51 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 3/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/boploi.html
2026-04-26 01:07:54 | INFO     | ss_crawler | [repository] [repository] New listing created: boploi
2026-04-26 01:07:54 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:07:54 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 4/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/plodn.html
2026-04-26 01:07:57 | INFO     | ss_crawler | [repository] [repository] New listing created: plodn
2026-04-26 01:07:57 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:07:57 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 5/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/ppnec.html
2026-04-26 01:07:59 | INFO     | ss_crawler | [repository] [repository] New listing created: ppnec
2026-04-26 01:07:59 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:07:59 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 6/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/lmkjk.html
2026-04-26 01:08:02 | INFO     | ss_crawler | [repository] [repository] New listing created: lmkjk
2026-04-26 01:08:02 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:02 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 7/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bpxxmd.html
2026-04-26 01:08:04 | INFO     | ss_crawler | [repository] [repository] New listing created: bpxxmd
2026-04-26 01:08:04 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:04 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 8/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bkbied.html
2026-04-26 01:08:07 | INFO     | ss_crawler | [repository] [repository] New listing created: bkbied
2026-04-26 01:08:07 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:07 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 9/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bjckoi.html
2026-04-26 01:08:11 | INFO     | ss_crawler | [repository] [repository] New listing created: bjckoi
2026-04-26 01:08:11 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:11 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 10/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bolpxf.html
2026-04-26 01:08:13 | INFO     | ss_crawler | [repository] [repository] New listing created: bolpxf
2026-04-26 01:08:13 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:13 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 11/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bkpnei.html
2026-04-26 01:08:16 | INFO     | ss_crawler | [repository] [repository] New listing created: bkpnei
2026-04-26 01:08:16 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:16 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 12/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/blijm.html
2026-04-26 01:08:20 | INFO     | ss_crawler | [repository] [repository] New listing created: blijm
2026-04-26 01:08:20 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:20 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 13/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/pxein.html
2026-04-26 01:08:23 | INFO     | ss_crawler | [repository] [repository] New listing created: pxein
2026-04-26 01:08:23 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:23 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 14/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/eodxl.html
2026-04-26 01:08:26 | INFO     | ss_crawler | [repository] [repository] New listing created: eodxl
2026-04-26 01:08:26 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:26 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 15/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bxxkfh.html
2026-04-26 01:08:29 | INFO     | ss_crawler | [repository] [repository] New listing created: bxxkfh
2026-04-26 01:08:29 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:29 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 16/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bopdxn.html
2026-04-26 01:08:32 | INFO     | ss_crawler | [repository] [repository] New listing created: bopdxn
2026-04-26 01:08:32 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:32 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 17/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/nhcjo.html
2026-04-26 01:08:34 | INFO     | ss_crawler | [repository] [repository] New listing created: nhcjo
2026-04-26 01:08:34 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:34 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 18/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bpxffk.html
2026-04-26 01:08:37 | INFO     | ss_crawler | [repository] [repository] New listing created: bpxffk
2026-04-26 01:08:37 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:37 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 19/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/fjhjd.html
2026-04-26 01:08:39 | INFO     | ss_crawler | [repository] [repository] New listing created: fjhjd
2026-04-26 01:08:39 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:39 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 20/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/demjh.html
2026-04-26 01:08:41 | INFO     | ss_crawler | [repository] [repository] New listing created: demjh
2026-04-26 01:08:41 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:41 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 21/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bigcpo.html
2026-04-26 01:08:44 | INFO     | ss_crawler | [repository] [repository] New listing created: bigcpo
2026-04-26 01:08:44 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:44 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 22/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bkngle.html
2026-04-26 01:08:47 | INFO     | ss_crawler | [repository] [repository] New listing created: bkngle
2026-04-26 01:08:47 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:47 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 23/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bjnehj.html
2026-04-26 01:08:49 | INFO     | ss_crawler | [repository] [repository] New listing created: bjnehj
2026-04-26 01:08:49 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:49 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 24/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bpxffj.html
2026-04-26 01:08:51 | INFO     | ss_crawler | [repository] [repository] New listing created: bpxffj
2026-04-26 01:08:51 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:51 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 25/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bpxcli.html
2026-04-26 01:08:54 | INFO     | ss_crawler | [repository] [repository] New listing created: bpxcli
2026-04-26 01:08:54 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:54 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 26/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/kiomc.html
2026-04-26 01:08:56 | INFO     | ss_crawler | [repository] [repository] New listing created: kiomc
2026-04-26 01:08:56 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:56 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 27/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/moghh.html
2026-04-26 01:08:59 | INFO     | ss_crawler | [repository] [repository] New listing created: moghh
2026-04-26 01:08:59 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:08:59 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 28/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/nexei.html
2026-04-26 01:09:03 | INFO     | ss_crawler | [repository] [repository] New listing created: nexei
2026-04-26 01:09:03 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:09:03 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 29/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/pdmno.html
2026-04-26 01:09:05 | INFO     | ss_crawler | [repository] [repository] New listing created: pdmno
2026-04-26 01:09:05 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:09:05 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 30/30: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/mbfxe.html
2026-04-26 01:09:09 | INFO     | ss_crawler | [repository] [repository] New listing created: mbfxe
2026-04-26 01:09:09 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:09:09 | INFO     | ss_crawler | [scraper] [scraper] 📄 Fetching category: https://www.ss.com/lv/electronics/computers/completing-pc/video/page5.html
2026-04-26 01:09:09 | INFO     | ss_crawler | [crawler] [crawler] Fetching category page: https://www.ss.com/lv/electronics/computers/completing-pc/video/page5.html
2026-04-26 01:09:13 | INFO     | ss_crawler | [parser] [parser] Found 23 listings on page
2026-04-26 01:09:13 | INFO     | ss_crawler | [scraper] [scraper] 🔍 Found 23 listings to process
2026-04-26 01:09:13 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 1/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bolmid.html
2026-04-26 01:09:15 | INFO     | ss_crawler | [repository] [repository] New listing created: bolmid
2026-04-26 01:09:15 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:09:15 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 2/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/niijo.html
2026-04-26 01:09:19 | INFO     | ss_crawler | [repository] [repository] New listing created: niijo
2026-04-26 01:09:19 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:09:19 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 3/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/lipjd.html
2026-04-26 01:09:21 | INFO     | ss_crawler | [repository] [repository] New listing created: lipjd
2026-04-26 01:09:21 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:09:21 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 4/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/fcbbx.html
2026-04-26 01:09:24 | WARNING  | ss_crawler | [parser] [parser] No price found for https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/fcbbx.html
2026-04-26 01:09:24 | INFO     | ss_crawler | [repository] [repository] New listing created: fcbbx
2026-04-26 01:09:24 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:09:24 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 5/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/lofxl.html
2026-04-26 01:09:27 | INFO     | ss_crawler | [repository] [repository] New listing created: lofxl
2026-04-26 01:09:27 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:09:27 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 6/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/ghocn.html
2026-04-26 01:09:29 | INFO     | ss_crawler | [repository] [repository] New listing created: ghocn
2026-04-26 01:09:29 | INFO     | ss_crawler | [scraper] [scraper] ⚠️ LOW_CONFIDENCE: Match confidence 0.45 below threshold
2026-04-26 01:09:29 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 7/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bolmcl.html
2026-04-26 01:09:31 | INFO     | ss_crawler | [repository] [repository] New listing created: bolmcl
2026-04-26 01:09:31 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:09:31 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 8/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/pccxl.html
2026-04-26 01:09:34 | INFO     | ss_crawler | [repository] [repository] New listing created: pccxl
2026-04-26 01:09:34 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:09:34 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 9/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/pdmcp.html
2026-04-26 01:09:38 | INFO     | ss_crawler | [repository] [repository] New listing created: pdmcp
2026-04-26 01:09:38 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:09:38 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 10/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/mnjij.html
2026-04-26 01:09:41 | INFO     | ss_crawler | [repository] [repository] New listing created: mnjij
2026-04-26 01:09:41 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:09:41 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 11/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bilnng.html
2026-04-26 01:09:43 | INFO     | ss_crawler | [repository] [repository] New listing created: bilnng
2026-04-26 01:09:43 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:09:43 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 12/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/pchlg.html
2026-04-26 01:09:46 | INFO     | ss_crawler | [repository] [repository] New listing created: pchlg
2026-04-26 01:09:46 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:09:46 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 13/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bopjoo.html
2026-04-26 01:09:49 | INFO     | ss_crawler | [repository] [repository] New listing created: bopjoo
2026-04-26 01:09:49 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:09:49 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 14/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bpxxio.html
2026-04-26 01:09:51 | INFO     | ss_crawler | [repository] [repository] New listing created: bpxxio
2026-04-26 01:09:51 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:09:51 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 15/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bjbfmk.html
2026-04-26 01:09:53 | INFO     | ss_crawler | [repository] [repository] New listing created: bjbfmk
2026-04-26 01:09:53 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:09:53 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 16/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bihngk.html
2026-04-26 01:09:56 | INFO     | ss_crawler | [repository] [repository] New listing created: bihngk
2026-04-26 01:09:56 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:09:56 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 17/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/nieie.html
2026-04-26 01:10:00 | INFO     | ss_crawler | [repository] [repository] New listing created: nieie
2026-04-26 01:10:00 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:10:00 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 18/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bpbbfg.html
2026-04-26 01:10:02 | INFO     | ss_crawler | [repository] [repository] New listing created: bpbbfg
2026-04-26 01:10:02 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:10:02 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 19/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bindxm.html
2026-04-26 01:10:05 | INFO     | ss_crawler | [repository] [repository] New listing created: bindxm
2026-04-26 01:10:05 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:10:05 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 20/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/pccif.html
2026-04-26 01:10:08 | INFO     | ss_crawler | [repository] [repository] New listing created: pccif
2026-04-26 01:10:08 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:10:08 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 21/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/bjjonm.html
2026-04-26 01:10:12 | INFO     | ss_crawler | [repository] [repository] New listing created: bjjonm
2026-04-26 01:10:12 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:10:12 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 22/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/pcegi.html
2026-04-26 01:10:15 | INFO     | ss_crawler | [repository] [repository] New listing created: pcegi
2026-04-26 01:10:15 | INFO     | ss_crawler | [scraper] [scraper] ✨ NEW: Processed: new
2026-04-26 01:10:15 | INFO     | ss_crawler | [crawler] [crawler] Fetching listing 23/23: https://www.ss.com/msg/lv/electronics/computers/completing-pc/video/ggjbx.html
2026-04-26 01:10:19 | INFO     | ss_crawler | [repository] [repository] New listing created: ggjbx
