2026-05-18 00:03:45 | INFO     | ss_crawler | [crawler] Fetching test: https://www.ss.com/msg/lv/electronics/computers/pc/lpgxh.html
2026-05-18 19:50:00 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-18 19:50:00 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-18 19:50:00 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-18 19:50:00 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5740 case references
2026-05-18 19:50:02 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5729 motherboards
2026-05-18 19:50:02 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5740 Cases, 5729 Motherboards
2026-05-18 19:50:02 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5740 Cases, 5729 Motherboards
2026-05-18 19:50:02 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-18 19:50:02 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 19:50:02 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-18 19:50:03 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-18 19:50:03 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-18 19:50:03 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-18 19:50:03 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-18 19:50:03 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-18 19:50:03 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5740 case references
2026-05-18 19:50:05 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5729 motherboards
2026-05-18 19:50:05 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5740 Cases, 5729 Motherboards
2026-05-18 19:50:05 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5740 Cases, 5729 Motherboards
2026-05-18 19:50:05 | INFO     | ss_crawler | [crawler] Fetching single computer listing: https://www.ss.com/msg/lv/electronics/computers/pc/londo.html
2026-05-18 19:50:07 | INFO     | ss_crawler | [computer_scraper] Single scrape result: new - New: Datori un orgtehnika/Datori/ Pārdod...
2026-05-18 20:03:45 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:03:45 | ERROR    | ss_crawler | [database] Database transaction failed: List argument must consist only of tuples or dictionaries
2026-05-18 20:04:01 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:04:01 | ERROR    | ss_crawler | [database] Database transaction failed: (psycopg2.errors.SyntaxError) syntax error at or near "%"
LINE 1: ...del, capacity_gb FROM ssd_reference WHERE brand = %(brand)s ...
                                                             ^

[SQL: SELECT ssd_id, brand, model, capacity_gb FROM ssd_reference WHERE brand = %%(brand)s AND model ILIKE %%(model)s]
(Background on this error at: https://sqlalche.me/e/20/f405)
2026-05-18 20:04:13 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:04:13 | ERROR    | ss_crawler | [database] Database transaction failed: (psycopg2.errors.UndefinedColumn) column "ssd_id" does not exist
LINE 1: SELECT ssd_id, brand, model, capacity_gb FROM ssd_reference ...
               ^

[SQL: SELECT ssd_id, brand, model, capacity_gb FROM ssd_reference WHERE brand = %(brand)s AND model ILIKE %(model)s]
[parameters: {'brand': 'Kingston', 'model': '%A400%'}]
(Background on this error at: https://sqlalche.me/e/20/f405)
2026-05-18 20:04:29 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:05:06 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:05:06 | ERROR    | ss_crawler | [database] Database transaction failed: 'charmap' codec can't encode character '\u2705' in position 0: character maps to <undefined>
2026-05-18 20:05:11 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:08:22 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:08:22 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-18 20:08:28 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-18 20:08:28 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:08:28 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-18 20:08:28 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-18 20:08:28 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-18 20:08:28 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-18 20:08:29 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-18 20:08:29 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-18 20:08:29 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5741 case references
2026-05-18 20:08:30 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5729 motherboards
2026-05-18 20:08:30 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards
2026-05-18 20:08:30 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards
2026-05-18 20:08:30 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-18 20:08:30 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:08:30 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-18 20:08:31 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-18 20:08:31 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-18 20:08:31 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-18 20:08:31 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-18 20:08:31 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-18 20:08:32 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5741 case references
2026-05-18 20:08:33 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5729 motherboards
2026-05-18 20:08:33 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards
2026-05-18 20:08:33 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards
2026-05-18 20:08:33 | INFO     | ss_crawler | [crawler] Fetching single computer listing: https://www.ss.com/msg/lv/electronics/computers/pc/londo.html
2026-05-18 20:08:36 | INFO     | ss_crawler | [computer_scraper] Single scrape result: unchanged - Unchanged: Datori un orgtehnika/Datori/ Pārdod...
2026-05-18 20:08:48 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:08:53 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-18 20:08:53 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:08:53 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-18 20:08:53 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-18 20:08:53 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-18 20:08:54 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-18 20:08:54 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-18 20:08:54 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-18 20:08:54 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5741 case references
2026-05-18 20:08:55 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5729 motherboards
2026-05-18 20:08:55 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards
2026-05-18 20:08:55 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards
2026-05-18 20:08:55 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-18 20:08:55 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:08:55 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-18 20:08:56 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-18 20:08:56 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-18 20:08:56 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-18 20:08:56 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-18 20:08:56 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-18 20:08:57 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5741 case references
2026-05-18 20:08:58 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5729 motherboards
2026-05-18 20:08:58 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards
2026-05-18 20:08:58 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards
2026-05-18 20:08:58 | INFO     | ss_crawler | [crawler] Fetching single computer listing: https://www.ss.com/msg/lv/electronics/computers/pc/londo.html
2026-05-18 20:09:01 | INFO     | ss_crawler | [computer_scraper] Single scrape result: unchanged - Unchanged: Datori un orgtehnika/Datori/ Pārdod...
2026-05-18 20:09:17 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:09:17 | ERROR    | ss_crawler | [database] Database transaction failed: local variable 'text' referenced before assignment
2026-05-18 20:09:39 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:09:39 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-18 20:11:09 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:11:43 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:11:43 | ERROR    | ss_crawler | [database] Database transaction failed: (psycopg2.errors.UndefinedTable) relation "motherboard_reference" does not exist
LINE 1: SELECT * FROM motherboard_reference
                      ^

[SQL: SELECT * FROM motherboard_reference]
(Background on this error at: https://sqlalche.me/e/20/f405)
2026-05-18 20:12:03 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:12:03 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-18 20:12:03 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-18 20:12:04 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-18 20:12:04 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-18 20:12:04 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-18 20:12:04 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5741 case references
2026-05-18 20:12:04 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 0 Motherboards
2026-05-18 20:12:27 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:12:27 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-18 20:12:27 | ERROR    | ss_crawler | [database] Database transaction failed: 'str' object has no attribute 'match'
2026-05-18 20:12:43 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:12:44 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-18 20:13:02 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:13:02 | ERROR    | ss_crawler | [database] Database transaction failed: local variable 'text' referenced before assignment
2026-05-18 20:13:23 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:13:24 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-18 20:14:03 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:14:03 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-18 20:14:08 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-18 20:14:08 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:14:08 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-18 20:14:09 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-18 20:14:09 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-18 20:14:09 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-18 20:14:09 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-18 20:14:09 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-18 20:14:10 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5741 case references
2026-05-18 20:14:11 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5729 motherboards
2026-05-18 20:14:11 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards
2026-05-18 20:14:11 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards
2026-05-18 20:14:11 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-18 20:14:11 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:14:11 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-18 20:14:12 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-18 20:14:12 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-18 20:14:12 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-18 20:14:12 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-18 20:14:12 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-18 20:14:12 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5741 case references
2026-05-18 20:14:14 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5729 motherboards
2026-05-18 20:14:14 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards
2026-05-18 20:14:14 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards
2026-05-18 20:14:14 | INFO     | ss_crawler | [crawler] Fetching single computer listing: https://www.ss.com/msg/lv/electronics/computers/pc/londo.html
2026-05-18 20:14:18 | INFO     | ss_crawler | [computer_scraper] Single scrape result: unchanged - Unchanged: Datori un orgtehnika/Datori/ Pārdod...
2026-05-18 20:30:37 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:30:48 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-18 20:30:48 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:30:48 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-18 20:30:48 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-18 20:30:48 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-18 20:30:48 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-18 20:30:49 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-18 20:30:49 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-18 20:30:49 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5741 case references
2026-05-18 20:30:50 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5729 motherboards
2026-05-18 20:30:50 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards
2026-05-18 20:30:50 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards
2026-05-18 20:30:50 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-18 20:30:50 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:30:50 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-18 20:30:51 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-18 20:30:51 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-18 20:30:51 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-18 20:30:51 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-18 20:30:51 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-18 20:30:52 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5741 case references
2026-05-18 20:30:53 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5729 motherboards
2026-05-18 20:30:53 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards
2026-05-18 20:30:53 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards
2026-05-18 20:30:53 | INFO     | ss_crawler | [crawler] Fetching single computer listing: https://www.ss.com/msg/lv/electronics/computers/pc/dkxio.html
2026-05-18 20:30:56 | INFO     | ss_crawler | [computer_scraper] Single scrape result: new - New: Datori un orgtehnika/Datori/ Pārdod...
2026-05-18 20:36:17 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:36:17 | ERROR    | ss_crawler | [database] Database transaction failed: 1 validation error for MonitorReference
normalized_name
  Field required [type=missing, input_value={'id': 1, 'brand': 'Samsu...44', 'panel_type': 'VA'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.5/v/missing
2026-05-18 20:36:58 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:36:59 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-18 20:37:00 | ERROR    | ss_crawler | [database] Database transaction failed: 1 validation error for MonitorReference
normalized_name
  Field required [type=missing, input_value={'id': -1, 'brand': 'Gene...0', 'panel_type': 'IPS'}, input_type=dict]
    For further information visit https://errors.pydantic.dev/2.5/v/missing
2026-05-18 20:37:21 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:37:22 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-18 20:37:22 | INFO     | ss_crawler | [computer_monitor_matcher] Generic monitor detected: 360" 1920x1080 (30%)
2026-05-18 20:37:22 | ERROR    | ss_crawler | [database] Database transaction failed: 'charmap' codec can't encode character '\u2713' in position 0: character maps to <undefined>
2026-05-18 20:37:41 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:37:42 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-18 20:37:42 | INFO     | ss_crawler | [computer_monitor_matcher] Generic monitor detected: 360" 1920x1080 (30%)
2026-05-18 20:37:43 | INFO     | ss_crawler | [computer_monitor_matcher] Generic monitor detected: 166" 1920x1080 (30%)
2026-05-18 20:37:43 | INFO     | ss_crawler | [computer_monitor_matcher] Monitor matched: Proview 570 (40%)
2026-05-18 20:37:43 | ERROR    | ss_crawler | [database] Database transaction failed: maximum recursion depth exceeded in comparison
2026-05-18 20:38:07 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:38:08 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-18 20:38:08 | INFO     | ss_crawler | [computer_monitor_matcher] Monitor matched: Samsung 275T (45%)
2026-05-18 20:38:08 | ERROR    | ss_crawler | [database] Database transaction failed: maximum recursion depth exceeded in comparison
2026-05-18 20:38:14 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:38:15 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-18 20:38:15 | INFO     | ss_crawler | [computer_monitor_matcher] Monitor matched: Samsung 275T (45%)
2026-05-18 20:38:15 | ERROR    | ss_crawler | [database] Database transaction failed: maximum recursion depth exceeded in comparison
2026-05-18 20:52:55 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-18 20:52:55 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:52:55 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-18 20:52:55 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-18 20:52:55 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-18 20:52:56 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-18 20:52:56 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-18 20:52:56 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-18 20:52:56 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5741 case references
2026-05-18 20:52:57 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5729 motherboards
2026-05-18 20:52:58 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-18 20:52:58 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards, 20272 Monitors
2026-05-18 20:52:58 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards, 20272 Monitors
2026-05-18 20:52:58 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-18 20:52:58 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-18 20:52:58 | INFO     | ss_crawler | [computer_scraper] Database: postgresql+psycopg2://crawler:crawler_pass@localhost:5433/ss_market
2026-05-18 20:52:59 | INFO     | ss_crawler | [cpu_matcher] CPUMatcher initialized with 5320 CPUs
2026-05-18 20:52:59 | INFO     | ss_crawler | [matcher] GPUMatcher initialized with 631 GPUs
2026-05-18 20:52:59 | INFO     | ss_crawler | [ram_matcher] RAMMatcher initialized with 5284 RAM references
2026-05-18 20:52:59 | INFO     | ss_crawler | [ssd_matcher] SSDMatcher initialized with 2450 SSDs
2026-05-18 20:52:59 | INFO     | ss_crawler | [psu_matcher] PSUMatcher initialized with 2895 PSU references
2026-05-18 20:52:59 | INFO     | ss_crawler | [case_matcher] CaseMatcher initialized with 5741 case references
2026-05-18 20:53:01 | INFO     | ss_crawler | [motherboard_matcher] MotherboardMatcher initialized with 5729 motherboards
2026-05-18 20:53:01 | INFO     | ss_crawler | [computer_monitor_matcher] ComputerMonitorMatcher initialized with 20272 monitors
2026-05-18 20:53:01 | INFO     | ss_crawler | [computer_matcher] ComputerMatcher initialized: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards, 20272 Monitors
2026-05-18 20:53:01 | INFO     | ss_crawler | [computer_scraper] Loaded references: 5320 CPUs, 631 GPUs, 5284 RAMs, 2450 SSDs, 2895 PSUs, 5741 Cases, 5729 Motherboards, 20272 Monitors
2026-05-18 20:53:01 | INFO     | ss_crawler | [crawler] Fetching single computer listing: https://www.ss.com/msg/lv/electronics/computers/pc/dkxio.html
2026-05-18 20:53:04 | INFO     | ss_crawler | [computer_monitor_matcher] Monitor matched: MSI MAG 244F (50%)
2026-05-18 20:53:04 | INFO     | ss_crawler | [computer_scraper] Single scrape result: unchanged - Unchanged: Datori un orgtehnika/Datori/ Pārdod...
2026-05-18 20:53:05 | INFO     | ss_crawler | [computer_monitor_matcher] Monitor matched: MSI MAG 244F (50%)
2026-05-18 20:59:11 | INFO     | ss_crawler | [computer_scraper] Initializing computer scraper...
2026-05-18 20:59:11 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
